id,arrival_time,departure_time,location_type,target_soc,initial_soc
1,2025-01-24 19:00:00,2025-01-25 11:00:00,home,0.8,0.3052168035868546
1,2025-01-25 17:00:00,2025-01-26 11:00:00,home,0.8,0.3712771022666288
1,2025-01-26 17:00:00,2025-01-27 08:00:00,home,0.8,0.356530716462887
1,2025-01-27 09:00:00,2025-01-27 18:00:00,work,0.5,0.3024504918860924
1,2025-01-27 19:00:00,2025-01-28 08:00:00,home,0.8,0.2820822976020473
1,2025-01-28 09:00:00,2025-01-28 18:00:00,work,0.5,0.2359840043412929
1,2025-01-28 19:00:00,2025-01-29 08:00:00,home,0.8,0.2579987149837702
1,2025-01-29 09:00:00,2025-01-29 18:00:00,work,0.5,0.3033275569656511
1,2025-01-29 19:00:00,2025-01-30 08:00:00,home,0.8,0.2972979156851927
1,2025-01-30 09:00:00,2025-01-30 18:00:00,work,0.5,0.3841898655846006
1,2025-01-30 19:00:00,2025-01-31 08:00:00,home,0.8,0.2012489918068618
1,2025-01-31 09:00:00,2025-01-31 18:00:00,work,0.5,0.3847265622396006
1,2025-01-31 19:00:00,2025-02-01 11:00:00,home,0.8,0.3164909277398325
1,2025-02-01 17:00:00,2025-02-02 11:00:00,home,0.8,0.2184546419856688
1,2025-02-02 17:00:00,2025-02-03 08:00:00,home,0.8,0.3443349340792787
1,2025-02-03 09:00:00,2025-02-03 18:00:00,work,0.5,0.2017354992325983
1,2025-02-03 19:00:00,2025-02-04 08:00:00,home,0.8,0.2731919220143482
1,2025-02-04 09:00:00,2025-02-04 18:00:00,work,0.5,0.2589902806996607
1,2025-02-04 19:00:00,2025-02-05 08:00:00,home,0.8,0.3505149491341283
1,2025-02-05 09:00:00,2025-02-05 18:00:00,work,0.5,0.3012975793721416
1,2025-02-05 19:00:00,2025-02-06 08:00:00,home,0.8,0.2538729247221254
1,2025-02-06 09:00:00,2025-02-06 18:00:00,work,0.5,0.2037036377553522
1,2025-02-06 19:00:00,2025-02-07 08:00:00,home,0.8,0.2950686821472074
1,2025-02-07 09:00:00,2025-02-07 18:00:00,work,0.5,0.2575614384190295
1,2025-02-07 19:00:00,2025-02-08 11:00:00,home,0.8,0.3696827679327703
1,2025-02-08 17:00:00,2025-02-09 11:00:00,home,0.8,0.2653072737743209
1,2025-02-09 17:00:00,2025-02-10 08:00:00,home,0.8,0.3187758251240493
1,2025-02-10 09:00:00,2025-02-10 18:00:00,work,0.5,0.364000163185402
1,2025-02-10 19:00:00,2025-02-11 08:00:00,home,0.8,0.2607755644715372
1,2025-02-11 09:00:00,2025-02-11 18:00:00,work,0.5,0.3215899753438836
1,2025-02-11 19:00:00,2025-02-12 08:00:00,home,0.8,0.3049153897087788
1,2025-02-12 09:00:00,2025-02-12 18:00:00,work,0.5,0.311220871445198
1,2025-02-12 19:00:00,2025-02-13 08:00:00,home,0.8,0.2877477277909768
1,2025-02-13 09:00:00,2025-02-13 18:00:00,work,0.5,0.3015048189010693
1,2025-02-13 19:00:00,2025-02-14 08:00:00,home,0.8,0.3315577419261508
1,2025-02-14 09:00:00,2025-02-14 18:00:00,work,0.5,0.2091666222306835
1,2025-02-14 19:00:00,2025-02-15 11:00:00,home,0.8,0.3822395716882171
1,2025-02-15 17:00:00,2025-02-16 11:00:00,home,0.8,0.3751784157492273
1,2025-02-16 17:00:00,2025-02-17 08:00:00,home,0.8,0.2505091759125167
1,2025-02-17 09:00:00,2025-02-17 18:00:00,work,0.5,0.3594229599007735
1,2025-02-17 19:00:00,2025-02-18 08:00:00,home,0.8,0.3537637140436355
1,2025-02-18 09:00:00,2025-02-18 18:00:00,work,0.5,0.3677291708332423
1,2025-02-18 19:00:00,2025-02-19 08:00:00,home,0.8,0.3798150421140092
1,2025-02-19 09:00:00,2025-02-19 18:00:00,work,0.5,0.3968352461015437
1,2025-02-19 19:00:00,2025-02-20 08:00:00,home,0.8,0.3843256059707906
1,2025-02-20 09:00:00,2025-02-20 18:00:00,work,0.5,0.3270950366310466
1,2025-02-20 19:00:00,2025-02-21 08:00:00,home,0.8,0.372024030853903
1,2025-02-21 09:00:00,2025-02-21 18:00:00,work,0.5,0.3241778862656488
1,2025-02-21 19:00:00,2025-02-22 11:00:00,home,0.8,0.2567584501355028
1,2025-02-22 17:00:00,2025-02-23 11:00:00,home,0.8,0.3852880939789052
1,2025-02-23 17:00:00,2025-02-24 08:00:00,home,0.8,0.3526172460628459
1,2025-02-24 09:00:00,2025-02-24 18:00:00,work,0.5,0.3681347150228219
1,2025-02-24 19:00:00,2025-02-25 08:00:00,home,0.8,0.2566166760228573
1,2025-02-25 09:00:00,2025-02-25 18:00:00,work,0.5,0.3805708612975138
1,2025-02-25 19:00:00,2025-02-26 08:00:00,home,0.8,0.3594132889933568
1,2025-02-26 09:00:00,2025-02-26 18:00:00,work,0.5,0.3937768489751306
1,2025-02-26 19:00:00,2025-02-27 08:00:00,home,0.8,0.2712474127716839
1,2025-02-27 09:00:00,2025-02-27 18:00:00,work,0.5,0.2604827334368724
1,2025-02-27 19:00:00,2025-02-28 08:00:00,home,0.8,0.267932817690477
1,2025-02-28 09:00:00,2025-02-28 18:00:00,work,0.5,0.2068722768314378
1,2025-02-28 19:00:00,2025-03-01 11:00:00,home,0.8,0.3301788961583062
1,2025-03-01 17:00:00,2025-03-02 11:00:00,home,0.8,0.3040497598330994
1,2025-03-02 17:00:00,2025-03-03 08:00:00,home,0.8,0.3325103802504604
1,2025-03-03 09:00:00,2025-03-03 18:00:00,work,0.5,0.3700896900957832
1,2025-03-03 19:00:00,2025-03-04 08:00:00,home,0.8,0.3768891043720386
1,2025-03-04 09:00:00,2025-03-04 18:00:00,work,0.5,0.2652013731652097
1,2025-03-04 19:00:00,2025-03-05 08:00:00,home,0.8,0.3509163891812299
1,2025-03-05 09:00:00,2025-03-05 18:00:00,work,0.5,0.2106254499149628
1,2025-03-05 19:00:00,2025-03-06 08:00:00,home,0.8,0.3077033809929944
1,2025-03-06 09:00:00,2025-03-06 18:00:00,work,0.5,0.2510488050295471
1,2025-03-06 19:00:00,2025-03-07 08:00:00,home,0.8,0.2334027407234979
1,2025-03-07 09:00:00,2025-03-07 18:00:00,work,0.5,0.2985758174827387
1,2025-03-07 19:00:00,2025-03-08 11:00:00,home,0.8,0.2550928449737932
1,2025-03-08 17:00:00,2025-03-09 11:00:00,home,0.8,0.2492135699253124
1,2025-03-09 17:00:00,2025-03-10 08:00:00,home,0.8,0.2820804681886994
1,2025-03-10 09:00:00,2025-03-10 18:00:00,work,0.5,0.2518487026747864
1,2025-03-10 19:00:00,2025-03-11 08:00:00,home,0.8,0.3399891532780581
1,2025-03-11 09:00:00,2025-03-11 18:00:00,work,0.5,0.20503351447096
1,2025-03-11 19:00:00,2025-03-12 08:00:00,home,0.8,0.3561180356361745
1,2025-03-12 09:00:00,2025-03-12 18:00:00,work,0.5,0.347711592049581
1,2025-03-12 19:00:00,2025-03-13 08:00:00,home,0.8,0.2803720213221454
1,2025-03-13 09:00:00,2025-03-13 18:00:00,work,0.5,0.3459796122557738
1,2025-03-13 19:00:00,2025-03-14 08:00:00,home,0.8,0.227462598126071
1,2025-03-14 09:00:00,2025-03-14 18:00:00,work,0.5,0.2011081064880072
1,2025-03-14 19:00:00,2025-03-15 11:00:00,home,0.8,0.2859863190623708
1,2025-03-15 17:00:00,2025-03-16 11:00:00,home,0.8,0.3275947755995706
1,2025-03-16 17:00:00,2025-03-17 08:00:00,home,0.8,0.2910546477020644
1,2025-03-17 09:00:00,2025-03-17 18:00:00,work,0.5,0.2226757343215992
1,2025-03-17 19:00:00,2025-03-18 08:00:00,home,0.8,0.3221783926983213
1,2025-03-18 09:00:00,2025-03-18 18:00:00,work,0.5,0.3211492731239673
1,2025-03-18 19:00:00,2025-03-19 08:00:00,home,0.8,0.2159886499410047
1,2025-03-19 09:00:00,2025-03-19 18:00:00,work,0.5,0.2847739037814067
1,2025-03-19 19:00:00,2025-03-20 08:00:00,home,0.8,0.2646823395691977
1,2025-03-20 09:00:00,2025-03-20 18:00:00,work,0.5,0.334253527927416
1,2025-03-20 19:00:00,2025-03-21 08:00:00,home,0.8,0.2535275935066279
1,2025-03-21 09:00:00,2025-03-21 18:00:00,work,0.5,0.2337649877267171
1,2025-03-21 19:00:00,2025-03-22 11:00:00,home,0.8,0.289351428658928
1,2025-03-22 17:00:00,2025-03-23 11:00:00,home,0.8,0.266589437809496
1,2025-03-23 17:00:00,2025-03-24 08:00:00,home,0.8,0.2415216246482833
1,2025-03-24 09:00:00,2025-03-24 18:00:00,work,0.5,0.3521073501105938
1,2025-03-24 19:00:00,2025-03-25 08:00:00,home,0.8,0.2032744453901116
1,2025-03-25 09:00:00,2025-03-25 18:00:00,work,0.5,0.3024596218804292
1,2025-03-25 19:00:00,2025-03-26 08:00:00,home,0.8,0.3088816279498896
1,2025-03-26 09:00:00,2025-03-26 18:00:00,work,0.5,0.2122538568718142
1,2025-03-26 19:00:00,2025-03-27 08:00:00,home,0.8,0.2997647877587253
1,2025-03-27 09:00:00,2025-03-27 18:00:00,work,0.5,0.3133864687613319
1,2025-03-27 19:00:00,2025-03-28 08:00:00,home,0.8,0.356937292305765
1,2025-03-28 09:00:00,2025-03-28 18:00:00,work,0.5,0.3986479095650389
1,2025-03-28 19:00:00,2025-03-29 11:00:00,home,0.8,0.3613843887916306
1,2025-03-29 17:00:00,2025-03-30 11:00:00,home,0.8,0.2879155117525701
1,2025-03-30 17:00:00,2025-03-31 08:00:00,home,0.8,0.3637664450890711
1,2025-03-31 09:00:00,2025-03-31 18:00:00,work,0.5,0.208898722126154
1,2025-03-31 19:00:00,2025-04-01 08:00:00,home,0.8,0.2927813415341199
1,2025-04-01 09:00:00,2025-04-01 18:00:00,work,0.5,0.2530324355880059
1,2025-04-01 19:00:00,2025-04-02 08:00:00,home,0.8,0.2144884068843257
1,2025-04-02 09:00:00,2025-04-02 18:00:00,work,0.5,0.3128752853418678
1,2025-04-02 19:00:00,2025-04-03 08:00:00,home,0.8,0.3928033490891899
1,2025-04-03 09:00:00,2025-04-03 18:00:00,work,0.5,0.3709596882359283
1,2025-04-03 19:00:00,2025-04-04 08:00:00,home,0.8,0.3126917916801741
1,2025-04-04 09:00:00,2025-04-04 18:00:00,work,0.5,0.3464293557584699
1,2025-04-04 19:00:00,2025-04-05 11:00:00,home,0.8,0.3278964717484348
1,2025-04-05 17:00:00,2025-04-06 11:00:00,home,0.8,0.2197118343361535
1,2025-04-06 17:00:00,2025-04-07 08:00:00,home,0.8,0.2134136702920449
1,2025-04-07 09:00:00,2025-04-07 18:00:00,work,0.5,0.3386870578906941
1,2025-04-07 19:00:00,2025-04-08 08:00:00,home,0.8,0.3776752943643215
1,2025-04-08 09:00:00,2025-04-08 18:00:00,work,0.5,0.3832219812173825
1,2025-04-08 19:00:00,2025-04-09 08:00:00,home,0.8,0.278588226268699
1,2025-04-09 09:00:00,2025-04-09 18:00:00,work,0.5,0.3538644805046888
1,2025-04-09 19:00:00,2025-04-10 08:00:00,home,0.8,0.2223138778454262
1,2025-04-10 09:00:00,2025-04-10 18:00:00,work,0.5,0.2897722954666865
1,2025-04-10 19:00:00,2025-04-11 08:00:00,home,0.8,0.2075699898084361
1,2025-04-11 09:00:00,2025-04-11 18:00:00,work,0.5,0.2846175525842078
1,2025-04-11 19:00:00,2025-04-12 11:00:00,home,0.8,0.2062951247529285
1,2025-04-12 17:00:00,2025-04-13 11:00:00,home,0.8,0.3982612343543731
1,2025-04-13 17:00:00,2025-04-14 08:00:00,home,0.8,0.3346654385660841
1,2025-04-14 09:00:00,2025-04-14 18:00:00,work,0.5,0.3640107285461511
1,2025-04-14 19:00:00,2025-04-15 08:00:00,home,0.8,0.2525277749889991
1,2025-04-15 09:00:00,2025-04-15 18:00:00,work,0.5,0.3424219256424278
1,2025-04-15 19:00:00,2025-04-16 08:00:00,home,0.8,0.2948075878035086
1,2025-04-16 09:00:00,2025-04-16 18:00:00,work,0.5,0.2644633820421637
1,2025-04-16 19:00:00,2025-04-17 08:00:00,home,0.8,0.3826779481939504
1,2025-04-17 09:00:00,2025-04-17 18:00:00,work,0.5,0.3827477261567122
1,2025-04-17 19:00:00,2025-04-18 11:00:00,home,0.8,0.282550232775098
1,2025-04-18 17:00:00,2025-04-19 11:00:00,home,0.8,0.2936322183180913
1,2025-04-19 17:00:00,2025-04-20 11:00:00,home,0.8,0.2731005045547034
1,2025-04-20 17:00:00,2025-04-21 11:00:00,home,0.8,0.3954519050095246
1,2025-04-21 17:00:00,2025-04-22 08:00:00,home,0.8,0.2604529445412079
1,2025-04-22 09:00:00,2025-04-22 18:00:00,work,0.5,0.3411583202244402
1,2025-04-22 19:00:00,2025-04-23 08:00:00,home,0.8,0.2152205575846636
1,2025-04-23 09:00:00,2025-04-23 18:00:00,work,0.5,0.2459335566161679
1,2025-04-23 19:00:00,2025-04-24 08:00:00,home,0.8,0.3309715996710717
1,2025-04-24 09:00:00,2025-04-24 18:00:00,work,0.5,0.3448462892897959
1,2025-04-24 19:00:00,2025-04-25 08:00:00,home,0.8,0.2468702062543896
1,2025-04-25 09:00:00,2025-04-25 18:00:00,work,0.5,0.3101041181342635
1,2025-04-25 19:00:00,2025-04-26 11:00:00,home,0.8,0.3106360243639217
1,2025-04-26 17:00:00,2025-04-27 11:00:00,home,0.8,0.286519650311789
1,2025-04-27 17:00:00,2025-04-28 08:00:00,home,0.8,0.2204449721774201
1,2025-04-28 09:00:00,2025-04-28 18:00:00,work,0.5,0.2722887119084157
1,2025-04-28 19:00:00,2025-04-29 08:00:00,home,0.8,0.3003654741106076
1,2025-04-29 09:00:00,2025-04-29 18:00:00,work,0.5,0.2264064654514541
1,2025-04-29 19:00:00,2025-04-30 08:00:00,home,0.8,0.349390798963234
1,2025-04-30 09:00:00,2025-04-30 18:00:00,work,0.5,0.3457305494960511
1,2025-04-30 19:00:00,2025-05-01 11:00:00,home,0.8,0.2023664956589013
1,2025-05-01 17:00:00,2025-05-02 08:00:00,home,0.8,0.2336248201552008
1,2025-05-02 09:00:00,2025-05-02 18:00:00,work,0.5,0.3582000626087709
1,2025-05-02 19:00:00,2025-05-03 11:00:00,home,0.8,0.2672633426268347
1,2025-05-03 17:00:00,2025-05-04 11:00:00,home,0.8,0.3235321554195599
1,2025-05-04 17:00:00,2025-05-05 08:00:00,home,0.8,0.2590447965149757
1,2025-05-05 09:00:00,2025-05-05 18:00:00,work,0.5,0.2461682719015059
1,2025-05-05 19:00:00,2025-05-06 08:00:00,home,0.8,0.2567202789685791
1,2025-05-06 09:00:00,2025-05-06 18:00:00,work,0.5,0.2575299868634577
1,2025-05-06 19:00:00,2025-05-07 08:00:00,home,0.8,0.3382830499699352
1,2025-05-07 09:00:00,2025-05-07 18:00:00,work,0.5,0.3176406145124929
1,2025-05-07 19:00:00,2025-05-08 11:00:00,home,0.8,0.3297607231491467
1,2025-05-08 17:00:00,2025-05-09 08:00:00,home,0.8,0.3592351436016887
1,2025-05-09 09:00:00,2025-05-09 18:00:00,work,0.5,0.378515789108555
1,2025-05-09 19:00:00,2025-05-10 11:00:00,home,0.8,0.227318162575288
1,2025-05-10 17:00:00,2025-05-11 11:00:00,home,0.8,0.2781457354579663
1,2025-05-11 17:00:00,2025-05-12 08:00:00,home,0.8,0.2402000600298111
1,2025-05-12 09:00:00,2025-05-12 18:00:00,work,0.5,0.2918737862818027
1,2025-05-12 19:00:00,2025-05-13 08:00:00,home,0.8,0.3719957339678165
1,2025-05-13 09:00:00,2025-05-13 18:00:00,work,0.5,0.2001322221827125
1,2025-05-13 19:00:00,2025-05-14 08:00:00,home,0.8,0.203456884250385
1,2025-05-14 09:00:00,2025-05-14 18:00:00,work,0.5,0.3744006409319441
1,2025-05-14 19:00:00,2025-05-15 08:00:00,home,0.8,0.2947179325800064
1,2025-05-15 09:00:00,2025-05-15 18:00:00,work,0.5,0.2699636317457344
1,2025-05-15 19:00:00,2025-05-16 08:00:00,home,0.8,0.3165608779168277
1,2025-05-16 09:00:00,2025-05-16 18:00:00,work,0.5,0.2358905897861687
1,2025-05-16 19:00:00,2025-05-17 11:00:00,home,0.8,0.3354626414552708
1,2025-05-17 17:00:00,2025-05-18 11:00:00,home,0.8,0.327914451929254
1,2025-05-18 17:00:00,2025-05-19 08:00:00,home,0.8,0.3005345355729197
1,2025-05-19 09:00:00,2025-05-19 18:00:00,work,0.5,0.357741964861635
1,2025-05-19 19:00:00,2025-05-20 08:00:00,home,0.8,0.2817368869491701
1,2025-05-20 09:00:00,2025-05-20 18:00:00,work,0.5,0.2669590632420404
1,2025-05-20 19:00:00,2025-05-21 08:00:00,home,0.8,0.3854670113315135
1,2025-05-21 09:00:00,2025-05-21 18:00:00,work,0.5,0.2533829036853002
1,2025-05-21 19:00:00,2025-05-22 08:00:00,home,0.8,0.267224546363827
1,2025-05-22 09:00:00,2025-05-22 18:00:00,work,0.5,0.2842977136330344
1,2025-05-22 19:00:00,2025-05-23 08:00:00,home,0.8,0.3234320136317608
1,2025-05-23 09:00:00,2025-05-23 18:00:00,work,0.5,0.3293578156388622
1,2025-05-23 19:00:00,2025-05-24 11:00:00,home,0.8,0.3285025014024577
1,2025-05-24 17:00:00,2025-05-25 11:00:00,home,0.8,0.2569170094212256
1,2025-05-25 17:00:00,2025-05-26 08:00:00,home,0.8,0.2148878882135269
1,2025-05-26 09:00:00,2025-05-26 18:00:00,work,0.5,0.3535140288277245
1,2025-05-26 19:00:00,2025-05-27 08:00:00,home,0.8,0.3636845426654122
1,2025-05-27 09:00:00,2025-05-27 18:00:00,work,0.5,0.2541525702728912
1,2025-05-27 19:00:00,2025-05-28 08:00:00,home,0.8,0.2713685602088008
1,2025-05-28 09:00:00,2025-05-28 18:00:00,work,0.5,0.2923544314907704
1,2025-05-28 19:00:00,2025-05-29 11:00:00,home,0.8,0.2688648573606683
1,2025-05-29 17:00:00,2025-05-30 08:00:00,home,0.8,0.3813048492434217
1,2025-05-30 09:00:00,2025-05-30 18:00:00,work,0.5,0.2703788037163834
1,2025-05-30 19:00:00,2025-05-31 11:00:00,home,0.8,0.3091827897605579
1,2025-05-31 17:00:00,2025-06-01 11:00:00,home,0.8,0.2361566017019225
1,2025-06-01 17:00:00,2025-06-02 08:00:00,home,0.8,0.2446004596455373
1,2025-06-02 09:00:00,2025-06-02 18:00:00,work,0.5,0.2814731357558309
1,2025-06-02 19:00:00,2025-06-03 08:00:00,home,0.8,0.2701076922971527
1,2025-06-03 09:00:00,2025-06-03 18:00:00,work,0.5,0.2116979940735975
1,2025-06-03 19:00:00,2025-06-04 08:00:00,home,0.8,0.3803193954956512
1,2025-06-04 09:00:00,2025-06-04 18:00:00,work,0.5,0.2516535510686315
1,2025-06-04 19:00:00,2025-06-05 08:00:00,home,0.8,0.2768861232431082
1,2025-06-05 09:00:00,2025-06-05 18:00:00,work,0.5,0.2333779468747041
1,2025-06-05 19:00:00,2025-06-06 08:00:00,home,0.8,0.3221460961633925
1,2025-06-06 09:00:00,2025-06-06 18:00:00,work,0.5,0.3450805729214077
1,2025-06-06 19:00:00,2025-06-07 11:00:00,home,0.8,0.2069534481430462
1,2025-06-07 17:00:00,2025-06-08 11:00:00,home,0.8,0.2063368592881662
1,2025-06-08 17:00:00,2025-06-09 11:00:00,home,0.8,0.3931549522671596
1,2025-06-09 17:00:00,2025-06-10 08:00:00,home,0.8,0.2558528595271715
1,2025-06-10 09:00:00,2025-06-10 18:00:00,work,0.5,0.2414218557231405
1,2025-06-10 19:00:00,2025-06-11 08:00:00,home,0.8,0.2253987549729096
1,2025-06-11 09:00:00,2025-06-11 18:00:00,work,0.5,0.2707544588004186
1,2025-06-11 19:00:00,2025-06-12 08:00:00,home,0.8,0.3415179735380433
1,2025-06-12 09:00:00,2025-06-12 18:00:00,work,0.5,0.3520523394378506
1,2025-06-12 19:00:00,2025-06-13 08:00:00,home,0.8,0.3445860034154195
1,2025-06-13 09:00:00,2025-06-13 18:00:00,work,0.5,0.2549900819569533
1,2025-06-13 19:00:00,2025-06-14 11:00:00,home,0.8,0.3502736602597042
1,2025-06-14 17:00:00,2025-06-15 11:00:00,home,0.8,0.2194758930081838
1,2025-06-15 17:00:00,2025-06-16 08:00:00,home,0.8,0.2742793799489006
1,2025-06-16 09:00:00,2025-06-16 18:00:00,work,0.5,0.2334415657749351
1,2025-06-16 19:00:00,2025-06-17 08:00:00,home,0.8,0.305924192802979
1,2025-06-17 09:00:00,2025-06-17 18:00:00,work,0.5,0.2098523320929169
1,2025-06-17 19:00:00,2025-06-18 08:00:00,home,0.8,0.2621977340959958
1,2025-06-18 09:00:00,2025-06-18 18:00:00,work,0.5,0.2769830164644965
1,2025-06-18 19:00:00,2025-06-19 08:00:00,home,0.8,0.2525565202660936
1,2025-06-19 09:00:00,2025-06-19 18:00:00,work,0.5,0.3701238925258364
1,2025-06-19 19:00:00,2025-06-20 08:00:00,home,0.8,0.2450439127548107
1,2025-06-20 09:00:00,2025-06-20 18:00:00,work,0.5,0.3786876225233888
1,2025-06-20 19:00:00,2025-06-21 11:00:00,home,0.8,0.2373585274062847
1,2025-06-21 17:00:00,2025-06-22 11:00:00,home,0.8,0.2073521159294246
1,2025-06-22 17:00:00,2025-06-23 08:00:00,home,0.8,0.349878957671534
1,2025-06-23 09:00:00,2025-06-23 18:00:00,work,0.5,0.3217786427241605
1,2025-06-23 19:00:00,2025-06-24 08:00:00,home,0.8,0.2019210436900692
1,2025-06-24 09:00:00,2025-06-24 18:00:00,work,0.5,0.2544025156141982
1,2025-06-24 19:00:00,2025-06-25 08:00:00,home,0.8,0.223720451511551
1,2025-06-25 09:00:00,2025-06-25 18:00:00,work,0.5,0.3689582514468064
1,2025-06-25 19:00:00,2025-06-26 08:00:00,home,0.8,0.2961273457458468
1,2025-06-26 09:00:00,2025-06-26 18:00:00,work,0.5,0.3179910048527288
1,2025-06-26 19:00:00,2025-06-27 08:00:00,home,0.8,0.3024121670212478
1,2025-06-27 09:00:00,2025-06-27 18:00:00,work,0.5,0.260648227725031
1,2025-06-27 19:00:00,2025-06-28 11:00:00,home,0.8,0.3692033505325315
1,2025-06-28 17:00:00,2025-06-29 11:00:00,home,0.8,0.2596607546201775
1,2025-06-29 17:00:00,2025-06-30 08:00:00,home,0.8,0.3785411756350532
1,2025-06-30 09:00:00,2025-06-30 18:00:00,work,0.5,0.3458839362877825
1,2025-06-30 19:00:00,2025-07-01 08:00:00,home,0.8,0.3016524512761163
1,2025-07-01 09:00:00,2025-07-01 18:00:00,work,0.5,0.2672500209650778
1,2025-07-01 19:00:00,2025-07-02 08:00:00,home,0.8,0.328840951791717
1,2025-07-02 09:00:00,2025-07-02 18:00:00,work,0.5,0.3637161412574595
1,2025-07-02 19:00:00,2025-07-03 08:00:00,home,0.8,0.3193703823382778
1,2025-07-03 09:00:00,2025-07-03 18:00:00,work,0.5,0.3185004705954241
1,2025-07-03 19:00:00,2025-07-04 08:00:00,home,0.8,0.2544770590956024
1,2025-07-04 09:00:00,2025-07-04 18:00:00,work,0.5,0.2866676312237718
1,2025-07-04 19:00:00,2025-07-05 11:00:00,home,0.8,0.2252779506300415
1,2025-07-05 17:00:00,2025-07-06 11:00:00,home,0.8,0.2934155659227594
1,2025-07-06 17:00:00,2025-07-07 08:00:00,home,0.8,0.3778595640593577
1,2025-07-07 09:00:00,2025-07-07 18:00:00,work,0.5,0.3364176493094049
1,2025-07-07 19:00:00,2025-07-08 08:00:00,home,0.8,0.2237092304795231
1,2025-07-08 09:00:00,2025-07-08 18:00:00,work,0.5,0.2581173047017175
1,2025-07-08 19:00:00,2025-07-09 08:00:00,home,0.8,0.3352309563265096
1,2025-07-09 09:00:00,2025-07-09 18:00:00,work,0.5,0.3422086080979028
1,2025-07-09 19:00:00,2025-07-10 08:00:00,home,0.8,0.2434855733258799
1,2025-07-10 09:00:00,2025-07-10 18:00:00,work,0.5,0.3624016288363282
1,2025-07-10 19:00:00,2025-07-11 08:00:00,home,0.8,0.3145222840854628
1,2025-07-11 09:00:00,2025-07-11 18:00:00,work,0.5,0.3717605681755763
1,2025-07-11 19:00:00,2025-07-12 11:00:00,home,0.8,0.3189046824277331
1,2025-07-12 17:00:00,2025-07-13 11:00:00,home,0.8,0.3818439866210991
