ID,arrival_time,departure_time,location_type,target_soc,initial_soc
2,2025-01-27 10:00:00,2025-01-27 19:00:00,work,0.5,0.22605864165944498
2,2025-01-27 20:00:00,2025-01-28 09:00:00,home,0.8,0.24395701203869213
2,2025-01-28 10:00:00,2025-01-28 19:00:00,work,0.5,0.35587395445383413
2,2025-01-28 20:00:00,2025-01-29 09:00:00,home,0.8,0.2853142404873007
2,2025-01-29 10:00:00,2025-01-29 19:00:00,work,0.5,0.25101184844887664
2,2025-01-29 20:00:00,2025-01-30 09:00:00,home,0.8,0.3664676157565245
2,2025-01-30 10:00:00,2025-01-30 19:00:00,work,0.5,0.2138560530844759
2,2025-01-30 20:00:00,2025-01-31 09:00:00,home,0.8,0.38009949257610837
2,2025-01-31 10:00:00,2025-01-31 19:00:00,work,0.5,0.3325162091443181
2,2025-01-31 20:00:00,2025-02-01 11:00:00,home,0.8,0.2526894149255848
2,2025-02-01 17:00:00,2025-02-02 11:00:00,home,0.8,0.22423867339923687
2,2025-02-02 17:00:00,2025-02-03 09:00:00,home,0.8,0.24555797447845448
2,2025-02-03 10:00:00,2025-02-03 19:00:00,work,0.5,0.3147998845065097
2,2025-02-03 20:00:00,2025-02-04 09:00:00,home,0.8,0.28138870520453674
2,2025-02-04 10:00:00,2025-02-04 19:00:00,work,0.5,0.36575865107442307
2,2025-02-04 20:00:00,2025-02-05 09:00:00,home,0.8,0.31637027247406585
2,2025-02-05 10:00:00,2025-02-05 19:00:00,work,0.5,0.2266512537442007
2,2025-02-05 20:00:00,2025-02-06 09:00:00,home,0.8,0.37465252415090033
2,2025-02-06 10:00:00,2025-02-06 19:00:00,work,0.5,0.3298146069190275
2,2025-02-06 20:00:00,2025-02-07 09:00:00,home,0.8,0.32592038483170716
2,2025-02-07 10:00:00,2025-02-07 19:00:00,work,0.5,0.28613318261561976
2,2025-02-07 20:00:00,2025-02-08 11:00:00,home,0.8,0.20358171678867748
2,2025-02-08 17:00:00,2025-02-09 11:00:00,home,0.8,0.2719360927187611
2,2025-02-09 17:00:00,2025-02-10 09:00:00,home,0.8,0.39779693888178713
2,2025-02-10 10:00:00,2025-02-10 19:00:00,work,0.5,0.3781055863070033
2,2025-02-10 20:00:00,2025-02-11 09:00:00,home,0.8,0.2825909582504985
2,2025-02-11 10:00:00,2025-02-11 19:00:00,work,0.5,0.2183839471063783
2,2025-02-11 20:00:00,2025-02-12 09:00:00,home,0.8,0.24179225214819458
2,2025-02-12 10:00:00,2025-02-12 19:00:00,work,0.5,0.2579622597044626
2,2025-02-12 20:00:00,2025-02-13 09:00:00,home,0.8,0.31170616604177875
2,2025-02-13 10:00:00,2025-02-13 19:00:00,work,0.5,0.20562211315537335
2,2025-02-13 20:00:00,2025-02-14 09:00:00,home,0.8,0.2844382403834377
2,2025-02-14 10:00:00,2025-02-14 19:00:00,work,0.5,0.3194538323160965
2,2025-02-14 20:00:00,2025-02-15 11:00:00,home,0.8,0.2647929533910002
2,2025-02-15 17:00:00,2025-02-16 11:00:00,home,0.8,0.3050355485355473
2,2025-02-16 17:00:00,2025-02-17 09:00:00,home,0.8,0.26676912219873306
2,2025-02-17 10:00:00,2025-02-17 19:00:00,work,0.5,0.35049715322780345
2,2025-02-17 20:00:00,2025-02-18 09:00:00,home,0.8,0.2727409951219134
2,2025-02-18 10:00:00,2025-02-18 19:00:00,work,0.5,0.28802287239765956
2,2025-02-18 20:00:00,2025-02-19 09:00:00,home,0.8,0.3685025424390472
2,2025-02-19 10:00:00,2025-02-19 19:00:00,work,0.5,0.2767052081285043
2,2025-02-19 20:00:00,2025-02-20 09:00:00,home,0.8,0.2979575146523253
2,2025-02-20 10:00:00,2025-02-20 19:00:00,work,0.5,0.3931537941346322
2,2025-02-20 20:00:00,2025-02-21 09:00:00,home,0.8,0.23429342578253715
2,2025-02-21 10:00:00,2025-02-21 19:00:00,work,0.5,0.2530157614873652
2,2025-02-21 20:00:00,2025-02-22 11:00:00,home,0.8,0.2648166778914184
2,2025-02-22 17:00:00,2025-02-23 11:00:00,home,0.8,0.3329047772303314
2,2025-02-23 17:00:00,2025-02-24 09:00:00,home,0.8,0.2493659036408878
2,2025-02-24 10:00:00,2025-02-24 19:00:00,work,0.5,0.397172185495268
2,2025-02-24 20:00:00,2025-02-25 09:00:00,home,0.8,0.29188284714386586
2,2025-02-25 10:00:00,2025-02-25 19:00:00,work,0.5,0.22934723674923815
2,2025-02-25 20:00:00,2025-02-26 09:00:00,home,0.8,0.22038350853186275
2,2025-02-26 10:00:00,2025-02-26 19:00:00,work,0.5,0.38636288953708725
2,2025-02-26 20:00:00,2025-02-27 09:00:00,home,0.8,0.3566307909129535
2,2025-02-27 10:00:00,2025-02-27 19:00:00,work,0.5,0.279814997455363
2,2025-02-27 20:00:00,2025-02-28 09:00:00,home,0.8,0.3493763623140196
2,2025-02-28 10:00:00,2025-02-28 19:00:00,work,0.5,0.37859373895289994
2,2025-02-28 20:00:00,2025-03-01 11:00:00,home,0.8,0.3925032478893913
2,2025-03-01 17:00:00,2025-03-02 11:00:00,home,0.8,0.3003358189990575
2,2025-03-02 17:00:00,2025-03-03 09:00:00,home,0.8,0.27877329349143104
2,2025-03-03 10:00:00,2025-03-03 19:00:00,work,0.5,0.3941749361701774
2,2025-03-03 20:00:00,2025-03-04 09:00:00,home,0.8,0.21998974828933807
2,2025-03-04 10:00:00,2025-03-04 19:00:00,work,0.5,0.35611284712233815
2,2025-03-04 20:00:00,2025-03-05 09:00:00,home,0.8,0.2318803636196412
2,2025-03-05 10:00:00,2025-03-05 19:00:00,work,0.5,0.341568553735434
2,2025-03-05 20:00:00,2025-03-06 09:00:00,home,0.8,0.3983060963193895
2,2025-03-06 10:00:00,2025-03-06 19:00:00,work,0.5,0.39963885995658227
2,2025-03-06 20:00:00,2025-03-07 09:00:00,home,0.8,0.36636621224824645
2,2025-03-07 10:00:00,2025-03-07 19:00:00,work,0.5,0.24472354648831207
2,2025-03-07 20:00:00,2025-03-08 11:00:00,home,0.8,0.2601960189618254
2,2025-03-08 17:00:00,2025-03-09 11:00:00,home,0.8,0.34238400517729556
2,2025-03-09 17:00:00,2025-03-10 09:00:00,home,0.8,0.31922448199487774
2,2025-03-10 10:00:00,2025-03-10 19:00:00,work,0.5,0.3899763865605439
2,2025-03-10 20:00:00,2025-03-11 09:00:00,home,0.8,0.269697633589691
2,2025-03-11 10:00:00,2025-03-11 19:00:00,work,0.5,0.318482222204198
2,2025-03-11 20:00:00,2025-03-12 09:00:00,home,0.8,0.2436305250027639
2,2025-03-12 10:00:00,2025-03-12 19:00:00,work,0.5,0.30798826701149884
2,2025-03-12 20:00:00,2025-03-13 09:00:00,home,0.8,0.255046770326706
2,2025-03-13 10:00:00,2025-03-13 19:00:00,work,0.5,0.29860508082397336
2,2025-03-13 20:00:00,2025-03-14 09:00:00,home,0.8,0.2782074359671559
2,2025-03-14 10:00:00,2025-03-14 19:00:00,work,0.5,0.31558416708946474
2,2025-03-14 20:00:00,2025-03-15 11:00:00,home,0.8,0.332678048127503
2,2025-03-15 17:00:00,2025-03-16 11:00:00,home,0.8,0.2887200986417005
2,2025-03-16 17:00:00,2025-03-17 09:00:00,home,0.8,0.20546493149946168
2,2025-03-17 10:00:00,2025-03-17 19:00:00,work,0.5,0.36380538376091653
2,2025-03-17 20:00:00,2025-03-18 09:00:00,home,0.8,0.35196077329030784
2,2025-03-18 10:00:00,2025-03-18 19:00:00,work,0.5,0.38879394033291975
2,2025-03-18 20:00:00,2025-03-19 09:00:00,home,0.8,0.27922330626328234
2,2025-03-19 10:00:00,2025-03-19 19:00:00,work,0.5,0.23231409878064904
2,2025-03-19 20:00:00,2025-03-20 09:00:00,home,0.8,0.3622463054913817
2,2025-03-20 10:00:00,2025-03-20 19:00:00,work,0.5,0.37451985427404666
2,2025-03-20 20:00:00,2025-03-21 09:00:00,home,0.8,0.28906221999639325
2,2025-03-21 10:00:00,2025-03-21 19:00:00,work,0.5,0.22761931290583157
2,2025-03-21 20:00:00,2025-03-22 11:00:00,home,0.8,0.27911609851826247
2,2025-03-22 17:00:00,2025-03-23 11:00:00,home,0.8,0.30840998474213593
2,2025-03-23 17:00:00,2025-03-24 09:00:00,home,0.8,0.3944542706096634
2,2025-03-24 10:00:00,2025-03-24 19:00:00,work,0.5,0.3660885444421508
2,2025-03-24 20:00:00,2025-03-25 09:00:00,home,0.8,0.2199634772718164
2,2025-03-25 10:00:00,2025-03-25 19:00:00,work,0.5,0.2436380598158628
2,2025-03-25 20:00:00,2025-03-26 09:00:00,home,0.8,0.26093596078614556
2,2025-03-26 10:00:00,2025-03-26 19:00:00,work,0.5,0.2495797736342692
2,2025-03-26 20:00:00,2025-03-27 09:00:00,home,0.8,0.3942495644161087
2,2025-03-27 10:00:00,2025-03-27 19:00:00,work,0.5,0.2773504447446481
2,2025-03-27 20:00:00,2025-03-28 09:00:00,home,0.8,0.2760939027608808
2,2025-03-28 10:00:00,2025-03-28 19:00:00,work,0.5,0.3904177331753757
2,2025-03-28 20:00:00,2025-03-29 11:00:00,home,0.8,0.2845202913217975
2,2025-03-29 17:00:00,2025-03-30 11:00:00,home,0.8,0.21751677930812838
2,2025-03-30 17:00:00,2025-03-31 09:00:00,home,0.8,0.21075105683232112
2,2025-03-31 10:00:00,2025-03-31 19:00:00,work,0.5,0.2657533006783972
2,2025-03-31 20:00:00,2025-04-01 09:00:00,home,0.8,0.35052576815520137
2,2025-04-01 10:00:00,2025-04-01 19:00:00,work,0.5,0.2931153734853016
2,2025-04-01 20:00:00,2025-04-02 09:00:00,home,0.8,0.3081838411124612
2,2025-04-02 10:00:00,2025-04-02 19:00:00,work,0.5,0.24254283222609127
2,2025-04-02 20:00:00,2025-04-03 09:00:00,home,0.8,0.3769790810960557
2,2025-04-03 10:00:00,2025-04-03 19:00:00,work,0.5,0.2199825652705356
2,2025-04-03 20:00:00,2025-04-04 09:00:00,home,0.8,0.31736799573164315
2,2025-04-04 10:00:00,2025-04-04 19:00:00,work,0.5,0.24470494691627398
2,2025-04-04 20:00:00,2025-04-05 11:00:00,home,0.8,0.21508194490576046
2,2025-04-05 17:00:00,2025-04-06 11:00:00,home,0.8,0.30393489344126673
2,2025-04-06 17:00:00,2025-04-07 09:00:00,home,0.8,0.21706696660693625
2,2025-04-07 10:00:00,2025-04-07 19:00:00,work,0.5,0.2577293005490227
2,2025-04-07 20:00:00,2025-04-08 09:00:00,home,0.8,0.3345004535623609
2,2025-04-08 10:00:00,2025-04-08 19:00:00,work,0.5,0.36969239981431323
2,2025-04-08 20:00:00,2025-04-09 09:00:00,home,0.8,0.315089469475018
2,2025-04-09 10:00:00,2025-04-09 19:00:00,work,0.5,0.21352905056837024
2,2025-04-09 20:00:00,2025-04-10 09:00:00,home,0.8,0.2775070149678866
2,2025-04-10 10:00:00,2025-04-10 19:00:00,work,0.5,0.2288867215396027
2,2025-04-10 20:00:00,2025-04-11 09:00:00,home,0.8,0.3376255358948248
2,2025-04-11 10:00:00,2025-04-11 19:00:00,work,0.5,0.3519115409469923
2,2025-04-11 20:00:00,2025-04-12 11:00:00,home,0.8,0.33195627131279914
2,2025-04-12 17:00:00,2025-04-13 11:00:00,home,0.8,0.2155348799634554
2,2025-04-13 17:00:00,2025-04-14 09:00:00,home,0.8,0.2772307318884425
2,2025-04-14 10:00:00,2025-04-14 19:00:00,work,0.5,0.2776399893727485
2,2025-04-14 20:00:00,2025-04-15 09:00:00,home,0.8,0.2156136687929724
2,2025-04-15 10:00:00,2025-04-15 19:00:00,work,0.5,0.3047136693818844
2,2025-04-15 20:00:00,2025-04-16 09:00:00,home,0.8,0.3253879091500991
2,2025-04-16 10:00:00,2025-04-16 19:00:00,work,0.5,0.3560121817930691
2,2025-04-16 20:00:00,2025-04-17 09:00:00,home,0.8,0.3758041382535879
2,2025-04-17 10:00:00,2025-04-17 19:00:00,work,0.5,0.3411293804162466
2,2025-04-17 20:00:00,2025-04-18 11:00:00,home,0.8,0.31066052690300533
2,2025-04-18 17:00:00,2025-04-19 11:00:00,home,0.8,0.21071659503635
2,2025-04-19 17:00:00,2025-04-20 11:00:00,home,0.8,0.25272015511223433
2,2025-04-20 17:00:00,2025-04-21 11:00:00,home,0.8,0.29716850341377976
2,2025-04-21 17:00:00,2025-04-22 09:00:00,home,0.8,0.3303326161088401
2,2025-04-22 10:00:00,2025-04-22 19:00:00,work,0.5,0.3356948217664947
2,2025-04-22 20:00:00,2025-04-23 09:00:00,home,0.8,0.38439221538624535
2,2025-04-23 10:00:00,2025-04-23 19:00:00,work,0.5,0.3131245386393831
2,2025-04-23 20:00:00,2025-04-24 09:00:00,home,0.8,0.3957586400261032
2,2025-04-24 10:00:00,2025-04-24 19:00:00,work,0.5,0.2906944406840253
2,2025-04-24 20:00:00,2025-04-25 09:00:00,home,0.8,0.2579314129491678
2,2025-04-25 10:00:00,2025-04-25 19:00:00,work,0.5,0.26983320292301755
2,2025-04-25 20:00:00,2025-04-26 11:00:00,home,0.8,0.209254536769507
2,2025-04-26 17:00:00,2025-04-27 11:00:00,home,0.8,0.39425395444912287
2,2025-04-27 17:00:00,2025-04-28 09:00:00,home,0.8,0.27632908949575946
2,2025-04-28 10:00:00,2025-04-28 19:00:00,work,0.5,0.34708264185807125
2,2025-04-28 20:00:00,2025-04-29 09:00:00,home,0.8,0.24919538474487865
2,2025-04-29 10:00:00,2025-04-29 19:00:00,work,0.5,0.37440581057879163
2,2025-04-29 20:00:00,2025-04-30 09:00:00,home,0.8,0.3062825195831834
2,2025-04-30 10:00:00,2025-04-30 19:00:00,work,0.5,0.20951348761943256
2,2025-04-30 20:00:00,2025-05-01 11:00:00,home,0.8,0.36875894023714323
2,2025-05-01 17:00:00,2025-05-02 09:00:00,home,0.8,0.27005651994978425
2,2025-05-02 10:00:00,2025-05-02 19:00:00,work,0.5,0.3261044629343566
2,2025-05-02 20:00:00,2025-05-03 11:00:00,home,0.8,0.36499470926127636
2,2025-05-03 17:00:00,2025-05-04 11:00:00,home,0.8,0.34854963369596836
2,2025-05-04 17:00:00,2025-05-05 09:00:00,home,0.8,0.3314687497334562
2,2025-05-05 10:00:00,2025-05-05 19:00:00,work,0.5,0.3557888048277471
2,2025-05-05 20:00:00,2025-05-06 09:00:00,home,0.8,0.3004532970846907
2,2025-05-06 10:00:00,2025-05-06 19:00:00,work,0.5,0.3011303779448556
2,2025-05-06 20:00:00,2025-05-07 09:00:00,home,0.8,0.21836367021223058
2,2025-05-07 10:00:00,2025-05-07 19:00:00,work,0.5,0.36260072493161755
2,2025-05-07 20:00:00,2025-05-08 11:00:00,home,0.8,0.22118737087695062
2,2025-05-08 17:00:00,2025-05-09 09:00:00,home,0.8,0.3776594460787167
2,2025-05-09 10:00:00,2025-05-09 19:00:00,work,0.5,0.2160786214954022
2,2025-05-09 20:00:00,2025-05-10 11:00:00,home,0.8,0.26809181939861043
2,2025-05-10 17:00:00,2025-05-11 11:00:00,home,0.8,0.31767353941415843
2,2025-05-11 17:00:00,2025-05-12 09:00:00,home,0.8,0.26918331536149276
2,2025-05-12 10:00:00,2025-05-12 19:00:00,work,0.5,0.3965909315848869
2,2025-05-12 20:00:00,2025-05-13 09:00:00,home,0.8,0.24076152938571835
2,2025-05-13 10:00:00,2025-05-13 19:00:00,work,0.5,0.34256073389586394
2,2025-05-13 20:00:00,2025-05-14 09:00:00,home,0.8,0.26160609542818763
2,2025-05-14 10:00:00,2025-05-14 19:00:00,work,0.5,0.26455086428896346
2,2025-05-14 20:00:00,2025-05-15 09:00:00,home,0.8,0.3580843747818836
2,2025-05-15 10:00:00,2025-05-15 19:00:00,work,0.5,0.35819618721349017
2,2025-05-15 20:00:00,2025-05-16 09:00:00,home,0.8,0.3531880716358635
2,2025-05-16 10:00:00,2025-05-16 19:00:00,work,0.5,0.25214088883389274
2,2025-05-16 20:00:00,2025-05-17 11:00:00,home,0.8,0.20590538018419016
2,2025-05-17 17:00:00,2025-05-18 11:00:00,home,0.8,0.39604518815305756
2,2025-05-18 17:00:00,2025-05-19 09:00:00,home,0.8,0.2282345146479972
2,2025-05-19 10:00:00,2025-05-19 19:00:00,work,0.5,0.2400679506799956
2,2025-05-19 20:00:00,2025-05-20 09:00:00,home,0.8,0.36322217070170276
2,2025-05-20 10:00:00,2025-05-20 19:00:00,work,0.5,0.26757410716738156
2,2025-05-20 20:00:00,2025-05-21 09:00:00,home,0.8,0.3544865533478442
2,2025-05-21 10:00:00,2025-05-21 19:00:00,work,0.5,0.289086354068552
2,2025-05-21 20:00:00,2025-05-22 09:00:00,home,0.8,0.31036434035673066
2,2025-05-22 10:00:00,2025-05-22 19:00:00,work,0.5,0.2206570475095789
2,2025-05-22 20:00:00,2025-05-23 09:00:00,home,0.8,0.3613122835064103
2,2025-05-23 10:00:00,2025-05-23 19:00:00,work,0.5,0.23124962217504444
2,2025-05-23 20:00:00,2025-05-24 11:00:00,home,0.8,0.24696397760621872
2,2025-05-24 17:00:00,2025-05-25 11:00:00,home,0.8,0.3802161982974003
2,2025-05-25 17:00:00,2025-05-26 09:00:00,home,0.8,0.34520283579684774
2,2025-05-26 10:00:00,2025-05-26 19:00:00,work,0.5,0.20779326352430227
2,2025-05-26 20:00:00,2025-05-27 09:00:00,home,0.8,0.2701728347353949
2,2025-05-27 10:00:00,2025-05-27 19:00:00,work,0.5,0.38775530383988444
2,2025-05-27 20:00:00,2025-05-28 09:00:00,home,0.8,0.389663970840614
2,2025-05-28 10:00:00,2025-05-28 19:00:00,work,0.5,0.20756718971128454
2,2025-05-28 20:00:00,2025-05-29 11:00:00,home,0.8,0.3477488786152312
2,2025-05-29 17:00:00,2025-05-30 09:00:00,home,0.8,0.2164536376932743
2,2025-05-30 10:00:00,2025-05-30 19:00:00,work,0.5,0.28843544337614174
2,2025-05-30 20:00:00,2025-05-31 11:00:00,home,0.8,0.33887147310048626
2,2025-05-31 17:00:00,2025-06-01 11:00:00,home,0.8,0.30458363786830994
2,2025-06-01 17:00:00,2025-06-02 09:00:00,home,0.8,0.34498304046678574
2,2025-06-02 10:00:00,2025-06-02 19:00:00,work,0.5,0.20985558034320423
2,2025-06-02 20:00:00,2025-06-03 09:00:00,home,0.8,0.30717788723003464
2,2025-06-03 10:00:00,2025-06-03 19:00:00,work,0.5,0.3169062369799651
2,2025-06-03 20:00:00,2025-06-04 09:00:00,home,0.8,0.3378718169973151
2,2025-06-04 10:00:00,2025-06-04 19:00:00,work,0.5,0.3745362456943133
2,2025-06-04 20:00:00,2025-06-05 09:00:00,home,0.8,0.3794437241508405
2,2025-06-05 10:00:00,2025-06-05 19:00:00,work,0.5,0.3928748824360527
2,2025-06-05 20:00:00,2025-06-06 09:00:00,home,0.8,0.3105596457871022
2,2025-06-06 10:00:00,2025-06-06 19:00:00,work,0.5,0.22807325217683672
2,2025-06-06 20:00:00,2025-06-07 11:00:00,home,0.8,0.24361367035634598
2,2025-06-07 17:00:00,2025-06-08 11:00:00,home,0.8,0.39281080005854596
2,2025-06-08 17:00:00,2025-06-09 11:00:00,home,0.8,0.26740704876931154
2,2025-06-09 17:00:00,2025-06-10 09:00:00,home,0.8,0.3583851666514048
2,2025-06-10 10:00:00,2025-06-10 19:00:00,work,0.5,0.37635915729456304
2,2025-06-10 20:00:00,2025-06-11 09:00:00,home,0.8,0.3961890514288457
2,2025-06-11 10:00:00,2025-06-11 19:00:00,work,0.5,0.3190781385182197
2,2025-06-11 20:00:00,2025-06-12 09:00:00,home,0.8,0.39028377581119467
2,2025-06-12 10:00:00,2025-06-12 19:00:00,work,0.5,0.29727507012082144
2,2025-06-12 20:00:00,2025-06-13 09:00:00,home,0.8,0.28033271386725683
2,2025-06-13 10:00:00,2025-06-13 19:00:00,work,0.5,0.29132458867207506
2,2025-06-13 20:00:00,2025-06-14 11:00:00,home,0.8,0.23577663972002424
2,2025-06-14 17:00:00,2025-06-15 11:00:00,home,0.8,0.24966921858894714
2,2025-06-15 17:00:00,2025-06-16 09:00:00,home,0.8,0.31773004191239973
2,2025-06-16 10:00:00,2025-06-16 19:00:00,work,0.5,0.21405875349485504
2,2025-06-16 20:00:00,2025-06-17 09:00:00,home,0.8,0.2688320443217219
2,2025-06-17 10:00:00,2025-06-17 19:00:00,work,0.5,0.20917778782632168
2,2025-06-17 20:00:00,2025-06-18 09:00:00,home,0.8,0.25320140355180953
2,2025-06-18 10:00:00,2025-06-18 19:00:00,work,0.5,0.3169399272878294
2,2025-06-18 20:00:00,2025-06-19 09:00:00,home,0.8,0.20504272812880747
2,2025-06-19 10:00:00,2025-06-19 19:00:00,work,0.5,0.3880451821662379
2,2025-06-19 20:00:00,2025-06-20 09:00:00,home,0.8,0.3402102884433219
2,2025-06-20 10:00:00,2025-06-20 19:00:00,work,0.5,0.23823638571286965
2,2025-06-20 20:00:00,2025-06-21 11:00:00,home,0.8,0.2040758382673401
2,2025-06-21 17:00:00,2025-06-22 11:00:00,home,0.8,0.2848883868384723
2,2025-06-22 17:00:00,2025-06-23 09:00:00,home,0.8,0.36996264357667763
2,2025-06-23 10:00:00,2025-06-23 19:00:00,work,0.5,0.20089814250752414
2,2025-06-23 20:00:00,2025-06-24 09:00:00,home,0.8,0.3546744324197668
2,2025-06-24 10:00:00,2025-06-24 19:00:00,work,0.5,0.3544096347482143
2,2025-06-24 20:00:00,2025-06-25 09:00:00,home,0.8,0.34523134704547376
2,2025-06-25 10:00:00,2025-06-25 19:00:00,work,0.5,0.27391680164260584
2,2025-06-25 20:00:00,2025-06-26 09:00:00,home,0.8,0.20967421447862986
2,2025-06-26 10:00:00,2025-06-26 19:00:00,work,0.5,0.2960377743513649
2,2025-06-26 20:00:00,2025-06-27 09:00:00,home,0.8,0.23238926505570154
2,2025-06-27 10:00:00,2025-06-27 19:00:00,work,0.5,0.37838669087659293
2,2025-06-27 20:00:00,2025-06-28 11:00:00,home,0.8,0.31005734302273175
2,2025-06-28 17:00:00,2025-06-29 11:00:00,home,0.8,0.20643610627938996
2,2025-06-29 17:00:00,2025-06-30 09:00:00,home,0.8,0.3906233124178872
2,2025-06-30 10:00:00,2025-06-30 19:00:00,work,0.5,0.20008821858138787
2,2025-06-30 20:00:00,2025-07-01 09:00:00,home,0.8,0.2676491648842869
2,2025-07-01 10:00:00,2025-07-01 19:00:00,work,0.5,0.28143653092667975
2,2025-07-01 20:00:00,2025-07-02 09:00:00,home,0.8,0.3860620584423305
2,2025-07-02 10:00:00,2025-07-02 19:00:00,work,0.5,0.25624190456630114
2,2025-07-02 20:00:00,2025-07-03 09:00:00,home,0.8,0.2915242213120483
2,2025-07-03 10:00:00,2025-07-03 19:00:00,work,0.5,0.2920411777031963
2,2025-07-03 20:00:00,2025-07-04 09:00:00,home,0.8,0.2530886140563454
2,2025-07-04 10:00:00,2025-07-04 19:00:00,work,0.5,0.3212721920713644
2,2025-07-04 20:00:00,2025-07-05 11:00:00,home,0.8,0.35043625800703193
2,2025-07-05 17:00:00,2025-07-06 11:00:00,home,0.8,0.2934077160915576
2,2025-07-06 17:00:00,2025-07-07 09:00:00,home,0.8,0.34314918456455923
2,2025-07-07 10:00:00,2025-07-07 19:00:00,work,0.5,0.30143495026990796
2,2025-07-07 20:00:00,2025-07-08 09:00:00,home,0.8,0.3187126846919445
2,2025-07-08 10:00:00,2025-07-08 19:00:00,work,0.5,0.3937378309611032
2,2025-07-08 20:00:00,2025-07-09 09:00:00,home,0.8,0.21728150398898993
2,2025-07-09 10:00:00,2025-07-09 19:00:00,work,0.5,0.2733482275514715
2,2025-07-09 20:00:00,2025-07-10 09:00:00,home,0.8,0.33170165802309537
2,2025-07-10 10:00:00,2025-07-10 19:00:00,work,0.5,0.39308262185300535
2,2025-07-10 20:00:00,2025-07-11 09:00:00,home,0.8,0.2974481762412914
2,2025-07-11 10:00:00,2025-07-11 19:00:00,work,0.5,0.31693317424922696
2,2025-07-11 20:00:00,2025-07-12 11:00:00,home,0.8,0.3716209757159756
