ID,arrival_time,departure_time,location_type,target_soc,initial_soc
1,2025-04-03 19:00:00,2025-04-04 08:00:00,home,0.8,0.31269179168017414
1,2025-04-04 09:00:00,2025-04-04 18:00:00,work,0.5,0.3464293557584699
1,2025-04-04 19:00:00,2025-04-05 11:00:00,home,0.8,0.32789647174843484
1,2025-04-05 17:00:00,2025-04-06 11:00:00,home,0.8,0.21971183433615354
1,2025-04-06 17:00:00,2025-04-07 08:00:00,home,0.8,0.21341367029204492
1,2025-04-07 09:00:00,2025-04-07 18:00:00,work,0.5,0.3386870578906941
1,2025-04-07 19:00:00,2025-04-08 08:00:00,home,0.8,0.37767529436432157
1,2025-04-08 09:00:00,2025-04-08 18:00:00,work,0.5,0.3832219812173825
1,2025-04-08 19:00:00,2025-04-09 08:00:00,home,0.8,0.27858822626869906
1,2025-04-09 09:00:00,2025-04-09 18:00:00,work,0.5,0.3538644805046888
1,2025-04-09 19:00:00,2025-04-10 08:00:00,home,0.8,0.22231387784542622
1,2025-04-10 09:00:00,2025-04-10 18:00:00,work,0.5,0.2897722954666865
1,2025-04-10 19:00:00,2025-04-11 08:00:00,home,0.8,0.2075699898084361
1,2025-04-11 09:00:00,2025-04-11 18:00:00,work,0.5,0.2846175525842078
1,2025-04-11 19:00:00,2025-04-12 11:00:00,home,0.8,0.20629512475292858
1,2025-04-12 17:00:00,2025-04-13 11:00:00,home,0.8,0.3982612343543731
1,2025-04-13 17:00:00,2025-04-14 08:00:00,home,0.8,0.3346654385660841
1,2025-04-14 09:00:00,2025-04-14 18:00:00,work,0.5,0.36401072854615113
1,2025-04-14 19:00:00,2025-04-15 08:00:00,home,0.8,0.2525277749889991
1,2025-04-15 09:00:00,2025-04-15 18:00:00,work,0.5,0.34242192564242785
1,2025-04-15 19:00:00,2025-04-16 08:00:00,home,0.8,0.2948075878035086
1,2025-04-16 09:00:00,2025-04-16 18:00:00,work,0.5,0.26446338204216374
1,2025-04-16 19:00:00,2025-04-17 08:00:00,home,0.8,0.38267794819395046
1,2025-04-17 09:00:00,2025-04-17 18:00:00,work,0.5,0.38274772615671226
1,2025-04-17 19:00:00,2025-04-18 11:00:00,home,0.8,0.282550232775098
1,2025-04-18 17:00:00,2025-04-19 11:00:00,home,0.8,0.2936322183180913
1,2025-04-19 17:00:00,2025-04-20 11:00:00,home,0.8,0.2731005045547034
1,2025-04-20 17:00:00,2025-04-21 11:00:00,home,0.8,0.39545190500952465
1,2025-04-21 17:00:00,2025-04-22 08:00:00,home,0.8,0.2604529445412079
1,2025-04-22 09:00:00,2025-04-22 18:00:00,work,0.5,0.3411583202244402
1,2025-04-22 19:00:00,2025-04-23 08:00:00,home,0.8,0.2152205575846636
1,2025-04-23 09:00:00,2025-04-23 18:00:00,work,0.5,0.24593355661616798
1,2025-04-23 19:00:00,2025-04-24 08:00:00,home,0.8,0.3309715996710717
1,2025-04-24 09:00:00,2025-04-24 18:00:00,work,0.5,0.3448462892897959
1,2025-04-24 19:00:00,2025-04-25 08:00:00,home,0.8,0.24687020625438966
1,2025-04-25 09:00:00,2025-04-25 18:00:00,work,0.5,0.3101041181342635
1,2025-04-25 19:00:00,2025-04-26 11:00:00,home,0.8,0.31063602436392174
1,2025-04-26 17:00:00,2025-04-27 11:00:00,home,0.8,0.286519650311789
1,2025-04-27 17:00:00,2025-04-28 08:00:00,home,0.8,0.2204449721774201
1,2025-04-28 09:00:00,2025-04-28 18:00:00,work,0.5,0.2722887119084157
1,2025-04-28 19:00:00,2025-04-29 08:00:00,home,0.8,0.30036547411060766
1,2025-04-29 09:00:00,2025-04-29 18:00:00,work,0.5,0.22640646545145413
1,2025-04-29 19:00:00,2025-04-30 08:00:00,home,0.8,0.349390798963234
1,2025-04-30 09:00:00,2025-04-30 18:00:00,work,0.5,0.3457305494960511
1,2025-04-30 19:00:00,2025-05-01 11:00:00,home,0.8,0.20236649565890133
1,2025-05-01 17:00:00,2025-05-02 08:00:00,home,0.8,0.23362482015520084
1,2025-05-02 09:00:00,2025-05-02 18:00:00,work,0.5,0.35820006260877096
1,2025-05-02 19:00:00,2025-05-03 11:00:00,home,0.8,0.26726334262683477
1,2025-05-03 17:00:00,2025-05-04 11:00:00,home,0.8,0.32353215541955993
1,2025-05-04 17:00:00,2025-05-05 08:00:00,home,0.8,0.2590447965149757
1,2025-05-05 09:00:00,2025-05-05 18:00:00,work,0.5,0.24616827190150592
1,2025-05-05 19:00:00,2025-05-06 08:00:00,home,0.8,0.2567202789685791
1,2025-05-06 09:00:00,2025-05-06 18:00:00,work,0.5,0.2575299868634577
1,2025-05-06 19:00:00,2025-05-07 08:00:00,home,0.8,0.3382830499699352
1,2025-05-07 09:00:00,2025-05-07 18:00:00,work,0.5,0.3176406145124929
1,2025-05-07 19:00:00,2025-05-08 11:00:00,home,0.8,0.32976072314914673
1,2025-05-08 17:00:00,2025-05-09 08:00:00,home,0.8,0.35923514360168873
1,2025-05-09 09:00:00,2025-05-09 18:00:00,work,0.5,0.378515789108555
1,2025-05-09 19:00:00,2025-05-10 11:00:00,home,0.8,0.22731816257528809
1,2025-05-10 17:00:00,2025-05-11 11:00:00,home,0.8,0.2781457354579663
1,2025-05-11 17:00:00,2025-05-12 08:00:00,home,0.8,0.24020006002981117
1,2025-05-12 09:00:00,2025-05-12 18:00:00,work,0.5,0.2918737862818027
1,2025-05-12 19:00:00,2025-05-13 08:00:00,home,0.8,0.3719957339678165
1,2025-05-13 09:00:00,2025-05-13 18:00:00,work,0.5,0.2001322221827125
1,2025-05-13 19:00:00,2025-05-14 08:00:00,home,0.8,0.20345688425038508
1,2025-05-14 09:00:00,2025-05-14 18:00:00,work,0.5,0.37440064093194414
1,2025-05-14 19:00:00,2025-05-15 08:00:00,home,0.8,0.2947179325800064
1,2025-05-15 09:00:00,2025-05-15 18:00:00,work,0.5,0.26996363174573446
1,2025-05-15 19:00:00,2025-05-16 08:00:00,home,0.8,0.31656087791682774
1,2025-05-16 09:00:00,2025-05-16 18:00:00,work,0.5,0.23589058978616878
1,2025-05-16 19:00:00,2025-05-17 11:00:00,home,0.8,0.3354626414552708
1,2025-05-17 17:00:00,2025-05-18 11:00:00,home,0.8,0.32791445192925406
1,2025-05-18 17:00:00,2025-05-19 08:00:00,home,0.8,0.30053453557291976
1,2025-05-19 09:00:00,2025-05-19 18:00:00,work,0.5,0.35774196486163506
1,2025-05-19 19:00:00,2025-05-20 08:00:00,home,0.8,0.28173688694917015
1,2025-05-20 09:00:00,2025-05-20 18:00:00,work,0.5,0.2669590632420404
1,2025-05-20 19:00:00,2025-05-21 08:00:00,home,0.8,0.3854670113315135
1,2025-05-21 09:00:00,2025-05-21 18:00:00,work,0.5,0.25338290368530025
1,2025-05-21 19:00:00,2025-05-22 08:00:00,home,0.8,0.26722454636382703
1,2025-05-22 09:00:00,2025-05-22 18:00:00,work,0.5,0.2842977136330344
1,2025-05-22 19:00:00,2025-05-23 08:00:00,home,0.8,0.3234320136317608
1,2025-05-23 09:00:00,2025-05-23 18:00:00,work,0.5,0.32935781563886224
1,2025-05-23 19:00:00,2025-05-24 11:00:00,home,0.8,0.32850250140245774
1,2025-05-24 17:00:00,2025-05-25 11:00:00,home,0.8,0.2569170094212256
1,2025-05-25 17:00:00,2025-05-26 08:00:00,home,0.8,0.21488788821352695
1,2025-05-26 09:00:00,2025-05-26 18:00:00,work,0.5,0.35351402882772454
1,2025-05-26 19:00:00,2025-05-27 08:00:00,home,0.8,0.3636845426654122
1,2025-05-27 09:00:00,2025-05-27 18:00:00,work,0.5,0.2541525702728912
1,2025-05-27 19:00:00,2025-05-28 08:00:00,home,0.8,0.2713685602088008
1,2025-05-28 09:00:00,2025-05-28 18:00:00,work,0.5,0.29235443149077045
1,2025-05-28 19:00:00,2025-05-29 11:00:00,home,0.8,0.26886485736066834
1,2025-05-29 17:00:00,2025-05-30 08:00:00,home,0.8,0.3813048492434217
1,2025-05-30 09:00:00,2025-05-30 18:00:00,work,0.5,0.2703788037163834
1,2025-05-30 19:00:00,2025-05-31 11:00:00,home,0.8,0.3091827897605579
1,2025-05-31 17:00:00,2025-06-01 11:00:00,home,0.8,0.23615660170192254
1,2025-06-01 17:00:00,2025-06-02 08:00:00,home,0.8,0.2446004596455373
1,2025-06-02 09:00:00,2025-06-02 18:00:00,work,0.5,0.28147313575583094
1,2025-06-02 19:00:00,2025-06-03 08:00:00,home,0.8,0.2701076922971527
1,2025-06-03 09:00:00,2025-06-03 18:00:00,work,0.5,0.21169799407359752
1,2025-06-03 19:00:00,2025-06-04 08:00:00,home,0.8,0.3803193954956512
1,2025-06-04 09:00:00,2025-06-04 18:00:00,work,0.5,0.2516535510686315
1,2025-06-04 19:00:00,2025-06-05 08:00:00,home,0.8,0.27688612324310824
1,2025-06-05 09:00:00,2025-06-05 18:00:00,work,0.5,0.23337794687470417
1,2025-06-05 19:00:00,2025-06-06 08:00:00,home,0.8,0.32214609616339257
1,2025-06-06 09:00:00,2025-06-06 18:00:00,work,0.5,0.3450805729214077
1,2025-06-06 19:00:00,2025-06-07 11:00:00,home,0.8,0.20695344814304628
1,2025-06-07 17:00:00,2025-06-08 11:00:00,home,0.8,0.2063368592881662
1,2025-06-08 17:00:00,2025-06-09 11:00:00,home,0.8,0.3931549522671596
1,2025-06-09 17:00:00,2025-06-10 08:00:00,home,0.8,0.2558528595271715
1,2025-06-10 09:00:00,2025-06-10 18:00:00,work,0.5,0.24142185572314057
1,2025-06-10 19:00:00,2025-06-11 08:00:00,home,0.8,0.22539875497290962
1,2025-06-11 09:00:00,2025-06-11 18:00:00,work,0.5,0.2707544588004186
1,2025-06-11 19:00:00,2025-06-12 08:00:00,home,0.8,0.34151797353804336
1,2025-06-12 09:00:00,2025-06-12 18:00:00,work,0.5,0.35205233943785064
1,2025-06-12 19:00:00,2025-06-13 08:00:00,home,0.8,0.3445860034154195
1,2025-06-13 09:00:00,2025-06-13 18:00:00,work,0.5,0.2549900819569533
1,2025-06-13 19:00:00,2025-06-14 11:00:00,home,0.8,0.35027366025970424
1,2025-06-14 17:00:00,2025-06-15 11:00:00,home,0.8,0.21947589300818382
1,2025-06-15 17:00:00,2025-06-16 08:00:00,home,0.8,0.27427937994890067
1,2025-06-16 09:00:00,2025-06-16 18:00:00,work,0.5,0.2334415657749351
1,2025-06-16 19:00:00,2025-06-17 08:00:00,home,0.8,0.305924192802979
1,2025-06-17 09:00:00,2025-06-17 18:00:00,work,0.5,0.2098523320929169
1,2025-06-17 19:00:00,2025-06-18 08:00:00,home,0.8,0.2621977340959958
1,2025-06-18 09:00:00,2025-06-18 18:00:00,work,0.5,0.2769830164644965
1,2025-06-18 19:00:00,2025-06-19 08:00:00,home,0.8,0.25255652026609365
1,2025-06-19 09:00:00,2025-06-19 18:00:00,work,0.5,0.3701238925258364
1,2025-06-19 19:00:00,2025-06-20 08:00:00,home,0.8,0.24504391275481074
1,2025-06-20 09:00:00,2025-06-20 18:00:00,work,0.5,0.3786876225233888
1,2025-06-20 19:00:00,2025-06-21 11:00:00,home,0.8,0.23735852740628474
1,2025-06-21 17:00:00,2025-06-22 11:00:00,home,0.8,0.2073521159294246
1,2025-06-22 17:00:00,2025-06-23 08:00:00,home,0.8,0.349878957671534
1,2025-06-23 09:00:00,2025-06-23 18:00:00,work,0.5,0.32177864272416057
1,2025-06-23 19:00:00,2025-06-24 08:00:00,home,0.8,0.20192104369006927
1,2025-06-24 09:00:00,2025-06-24 18:00:00,work,0.5,0.2544025156141982
1,2025-06-24 19:00:00,2025-06-25 08:00:00,home,0.8,0.223720451511551
1,2025-06-25 09:00:00,2025-06-25 18:00:00,work,0.5,0.36895825144680644
1,2025-06-25 19:00:00,2025-06-26 08:00:00,home,0.8,0.29612734574584687
1,2025-06-26 09:00:00,2025-06-26 18:00:00,work,0.5,0.31799100485272885
1,2025-06-26 19:00:00,2025-06-27 08:00:00,home,0.8,0.30241216702124785
1,2025-06-27 09:00:00,2025-06-27 18:00:00,work,0.5,0.26064822772503105
1,2025-06-27 19:00:00,2025-06-28 11:00:00,home,0.8,0.3692033505325315
1,2025-06-28 17:00:00,2025-06-29 11:00:00,home,0.8,0.2596607546201775
1,2025-06-29 17:00:00,2025-06-30 08:00:00,home,0.8,0.37854117563505324
1,2025-06-30 09:00:00,2025-06-30 18:00:00,work,0.5,0.3458839362877825
1,2025-06-30 19:00:00,2025-07-01 08:00:00,home,0.8,0.3016524512761163
1,2025-07-01 09:00:00,2025-07-01 18:00:00,work,0.5,0.2672500209650778
1,2025-07-01 19:00:00,2025-07-02 08:00:00,home,0.8,0.328840951791717
1,2025-07-02 09:00:00,2025-07-02 18:00:00,work,0.5,0.36371614125745955
1,2025-07-02 19:00:00,2025-07-03 08:00:00,home,0.8,0.31937038233827786
1,2025-07-03 09:00:00,2025-07-03 18:00:00,work,0.5,0.31850047059542413
1,2025-07-03 19:00:00,2025-07-04 08:00:00,home,0.8,0.2544770590956024
1,2025-07-04 09:00:00,2025-07-04 18:00:00,work,0.5,0.2866676312237718
1,2025-07-04 19:00:00,2025-07-05 11:00:00,home,0.8,0.2252779506300415
1,2025-07-05 17:00:00,2025-07-06 11:00:00,home,0.8,0.29341556592275947
1,2025-07-06 17:00:00,2025-07-07 08:00:00,home,0.8,0.3778595640593577
1,2025-07-07 09:00:00,2025-07-07 18:00:00,work,0.5,0.3364176493094049
1,2025-07-07 19:00:00,2025-07-08 08:00:00,home,0.8,0.2237092304795231
1,2025-07-08 09:00:00,2025-07-08 18:00:00,work,0.5,0.2581173047017175
1,2025-07-08 19:00:00,2025-07-09 08:00:00,home,0.8,0.3352309563265096
1,2025-07-09 09:00:00,2025-07-09 18:00:00,work,0.5,0.3422086080979028
1,2025-07-09 19:00:00,2025-07-10 08:00:00,home,0.8,0.24348557332587997
1,2025-07-10 09:00:00,2025-07-10 18:00:00,work,0.5,0.3624016288363282
1,2025-07-10 19:00:00,2025-07-11 08:00:00,home,0.8,0.31452228408546284
1,2025-07-11 09:00:00,2025-07-11 18:00:00,work,0.5,0.37176056817557634
1,2025-07-11 19:00:00,2025-07-12 11:00:00,home,0.8,0.3189046824277331
